2025-06-19 16:05:48.362359	Avg_MHz	Busy%	Bzy_MHz	C3	C3%	CorWatt	PkgWatt
2025-06-19 16:26:34.081362	949	17.57	5404	1334	81.33	18.75	44.42
2025-06-19 16:26:35.081878	952	17.63	5399	1296	80.47	18.98	44.74
2025-06-19 16:26:36.086174	967	17.93	5395	1311	80.56	19.08	45.02
2025-06-19 16:26:37.094436	921	17.11	5384	1149	81.39	18.39	44.13
2025-06-19 16:26:38.096376	979	18.05	5425	1289	80.65	19.48	45.35
2025-06-19 16:26:39.098388	936	17.33	5405	1092	81.05	18.62	44.27
2025-06-19 16:26:40.101851	1049	19.37	5417	2668	77.90	20.71	47.10
2025-06-19 16:26:41.102459	988	18.29	5405	1086	79.35	19.91	45.98
2025-06-19 16:26:42.110344	971	18.02	5389	1154	79.55	19.26	45.54
2025-06-19 16:26:43.110897	955	17.64	5413	1088	81.05	19.16	44.95
2025-06-19 16:26:44.122442	950	17.61	5392	940	81.06	19.13	45.14
2025-06-19 16:26:45.126377	986	18.22	5410	1309	80.01	19.81	45.73
2025-06-19 16:26:46.127016	994	18.33	5422	1212	79.95	19.55	45.47
2025-06-19 16:26:47.134362	970	18.00	5387	1133	80.43	19.09	45.20
2025-06-19 16:26:48.139500	979	18.05	5425	1161	81.14	19.25	45.10
2025-06-19 16:26:49.140207	1007	18.65	5397	1131	79.44	19.85	46.11
2025-06-19 16:26:50.140837	968	17.92	5402	1203	80.43	19.12	45.05
2025-06-19 16:26:51.142704	955	17.67	5405	1122	81.11	19.14	45.09
2025-06-19 16:26:52.143303	1000	18.51	5400	1006	80.50	19.85	46.07
2025-06-19 16:26:53.152933	973	18.02	5401	1178	80.44	19.22	45.34
2025-06-19 16:26:54.153551	990	18.30	5410	1075	79.39	19.51	45.31
2025-06-19 16:26:55.162391	896	16.63	5389	1222	82.04	17.88	43.57
2025-06-19 16:26:56.162976	1030	19.02	5414	1141	78.34	20.20	46.31
2025-06-19 16:26:57.163532	918	16.98	5407	968	81.38	18.28	43.87
2025-06-19 16:26:58.166636	987	18.27	5399	1208	78.93	19.77	45.82
2025-06-19 16:26:59.174350	894	16.61	5380	1189	80.73	17.64	43.35
2025-06-19 16:27:00.175481	1024	18.89	5420	1166	79.57	20.72	46.66
2025-06-19 16:27:01.182364	996	18.49	5387	1150	78.51	19.75	46.08
2025-06-19 16:27:02.182967	947	17.47	5420	958	82.06	19.06	44.69
2025-06-19 16:27:03.185991	896	16.60	5394	1099	82.26	17.84	43.53
2025-06-19 16:27:04.188831	987	18.31	5392	1264	80.20	19.91	46.21
2025-06-19 16:27:05.194193	996	18.52	5377	1282	79.66	20.10	46.08
2025-06-19 16:27:06.194815	1040	19.15	5430	2352	77.78	20.78	47.39
2025-06-19 16:27:07.199174	950	17.64	5384	1020	81.07	18.80	44.76
2025-06-19 16:27:08.199774	983	18.15	5416	948	81.03	19.42	45.38
2025-06-19 16:27:09.205042	1023	18.98	5392	1367	79.37	20.83	47.33
2025-06-19 16:27:10.205740	929	17.17	5410	1274	81.27	18.76	44.60
2025-06-19 16:27:11.210369	1066	19.78	5390	1661	77.72	20.69	46.66
2025-06-19 16:27:12.214391	943	17.49	5391	1323	81.11	18.86	44.83
2025-06-19 16:27:13.214929	923	17.06	5412	1150	81.20	18.18	43.79
2025-06-19 16:27:14.215550	1007	18.66	5396	1404	79.34	19.78	45.85
2025-06-19 16:27:15.216087	941	17.44	5395	1225	81.13	18.97	45.03
2025-06-19 16:27:16.216749	994	18.38	5410	1088	80.15	19.93	45.89
2025-06-19 16:27:17.222477	940	17.41	5396	1097	81.01	18.62	44.50
2025-06-19 16:27:18.226385	1011	18.72	5399	1409	79.06	19.97	46.05
2025-06-19 16:27:19.226964	970	17.94	5406	1094	80.54	19.34	45.37
2025-06-19 16:27:20.227928	970	17.98	5396	1264	80.94	19.69	45.70
2025-06-19 16:27:21.229200	989	18.30	5405	1231	80.05	19.51	45.36
2025-06-19 16:27:22.233170	980	18.16	5399	1069	80.12	19.24	45.15
2025-06-19 16:27:23.234619	994	18.38	5409	1116	80.56	19.54	45.50
2025-06-19 16:27:24.238590	998	18.50	5396	1276	80.30	20.08	46.35
2025-06-19 16:27:25.240344	962	17.81	5400	1167	80.64	19.19	45.09
2025-06-19 16:27:26.242572	947	17.52	5405	1070	81.75	18.85	44.61
2025-06-19 16:27:27.246401	1067	19.79	5394	2186	77.24	21.10	47.65
2025-06-19 16:27:28.250588	1054	19.48	5411	1174	79.54	20.60	46.87
2025-06-19 16:27:29.261438	986	18.35	5377	1145	79.66	19.74	45.80
2025-06-19 16:27:30.262025	1041	19.15	5438	1022	78.98	20.88	46.99
2025-06-19 16:27:31.266352	950	17.64	5385	1215	80.94	18.91	44.99
2025-06-19 16:27:32.274561	988	18.25	5413	1114	80.29	19.97	46.04
2025-06-19 16:27:33.278394	883	16.36	5398	881	82.40	17.53	43.10
2025-06-19 16:27:34.286348	1069	19.83	5390	1352	77.81	21.29	47.98
2025-06-19 16:27:35.286900	1009	18.59	5430	1144	80.53	20.58	46.45
2025-06-19 16:27:36.287892	971	17.99	5398	1219	80.69	19.51	45.43
2025-06-19 16:27:37.290383	954	17.68	5398	1012	80.48	19.18	45.14
2025-06-19 16:27:38.290981	997	18.44	5408	1063	80.24	20.10	46.02
2025-06-19 16:27:39.294532	957	17.74	5393	1125	80.88	19.12	45.09
2025-06-19 16:27:40.298043	1035	19.16	5399	1158	78.44	20.42	46.40
2025-06-19 16:27:41.298577	974	18.01	5411	983	80.58	19.48	45.46
2025-06-19 16:27:42.300242	962	17.80	5401	1146	80.68	19.38	45.35
2025-06-19 16:27:43.300815	977	18.08	5405	986	80.52	19.59	45.59
2025-06-19 16:27:44.310503	944	17.59	5367	1130	80.70	18.73	44.65
2025-06-19 16:27:45.311047	1017	18.71	5435	1162	80.55	20.53	46.42
2025-06-19 16:27:46.311610	997	18.44	5407	1103	79.53	19.65	45.51
2025-06-19 16:27:47.312897	1046	19.34	5406	1466	77.61	21.07	47.50
2025-06-19 16:27:48.317984	1024	18.95	5401	1049	78.53	20.16	46.38
2025-06-19 16:27:49.318533	964	17.81	5412	1213	81.08	19.34	45.03
2025-06-19 16:27:50.319123	980	18.16	5394	1126	80.52	19.50	45.48
2025-06-19 16:27:51.326343	1004	18.62	5393	1044	79.91	19.38	45.63
2025-06-19 16:27:52.329448	1049	19.36	5419	1109	79.88	21.16	47.41
2025-06-19 16:27:53.330381	921	17.03	5406	1096	81.35	18.48	44.13
2025-06-19 16:27:54.333821	1012	18.73	5404	1059	79.74	19.57	45.47
2025-06-19 16:27:55.334389	976	18.05	5404	1180	80.03	19.49	45.44
2025-06-19 16:27:56.338931	1079	19.99	5400	1068	78.74	21.24	47.85
2025-06-19 16:27:57.339501	971	17.92	5418	961	81.02	19.50	45.61
2025-06-19 16:27:58.342789	989	18.34	5392	1209	79.59	19.78	45.83
2025-06-19 16:27:59.343348	942	17.43	5405	996	80.94	18.94	44.65
2025-06-19 16:28:00.343967	1015	18.78	5404	1183	79.55	20.62	46.72
2025-06-19 16:28:01.348899	961	17.83	5389	1198	80.65	18.92	44.84
2025-06-19 16:28:02.349520	1071	19.80	5412	1133	79.14	20.70	47.07
2025-06-19 16:28:03.352209	943	17.45	5402	1694	81.26	18.81	44.58
2025-06-19 16:28:04.358308	995	18.44	5394	1154	79.93	19.70	45.83
2025-06-19 16:28:05.363259	936	17.31	5409	1116	81.41	18.71	44.38
2025-06-19 16:28:06.370337	966	17.94	5386	1057	80.41	19.50	45.71
2025-06-19 16:28:07.370825	961	17.75	5417	1160	81.55	19.22	45.04
2025-06-19 16:28:08.374331	1047	19.37	5404	2464	77.73	21.02	47.47
2025-06-19 16:28:09.378386	1015	18.74	5417	1019	80.09	19.89	45.91
2025-06-19 16:28:10.378959	975	18.02	5407	1034	81.01	19.26	45.12
2025-06-19 16:28:11.382348	949	17.59	5395	1021	80.74	18.89	44.80
2025-06-19 16:28:12.388268	984	18.20	5409	1213	79.38	19.73	45.68
2025-06-19 16:28:13.394413	986	18.26	5399	1209	80.38	19.50	45.48
2025-06-19 16:28:14.395506	963	17.82	5404	1059	80.15	18.81	44.56
2025-06-19 16:28:15.399978	1022	18.92	5403	1065	79.20	20.23	46.32
2025-06-19 16:28:16.406372	1021	18.89	5407	1092	79.55	19.61	45.63
2025-06-19 16:28:17.408247	1008	18.65	5408	1328	79.57	20.15	46.06
2025-06-19 16:28:18.409780	932	17.23	5411	1034	81.84	18.46	44.05
2025-06-19 16:28:19.410308	1025	18.92	5416	1149	79.91	20.14	46.10
2025-06-19 16:28:20.415159	913	16.94	5391	1109	81.59	18.08	43.84
2025-06-19 16:28:21.418340	1004	18.61	5394	1219	79.60	20.29	46.58
2025-06-19 16:28:22.422886	957	17.68	5410	1131	80.63	18.61	44.24
2025-06-19 16:28:23.423427	1088	20.12	5408	1235	78.29	21.12	47.44
2025-06-19 16:28:24.424344	958	17.74	5402	1074	81.23	19.25	45.11
2025-06-19 16:28:25.424862	979	18.12	5405	1064	79.99	19.51	45.48
2025-06-19 16:28:26.430327	932	17.29	5392	1133	81.47	18.54	44.19
2025-06-19 16:28:27.434534	994	18.38	5410	1115	80.26	20.04	46.03
2025-06-19 16:28:28.438601	983	18.22	5397	1021	80.92	19.85	45.76
2025-06-19 16:28:29.439145	1032	19.10	5404	1948	77.86	20.63	47.06
2025-06-19 16:28:30.447137	961	17.85	5387	1053	80.85	19.11	45.16
2025-06-19 16:28:31.450633	1005	18.57	5412	1067	80.47	20.10	46.13
2025-06-19 16:28:32.458410	1051	19.51	5388	1219	79.03	20.57	46.96
2025-06-19 16:28:33.462351	1032	19.10	5407	1064	79.25	20.62	46.80
2025-06-19 16:28:34.462841	969	17.89	5413	1094	80.99	19.71	45.78
2025-06-19 16:28:35.466562	1006	18.63	5401	1111	79.96	20.40	46.63
2025-06-19 16:28:36.468104	1000	18.50	5404	1142	79.96	20.44	46.52
2025-06-19 16:28:37.470385	975	18.08	5395	1017	80.12	19.74	45.74
2025-06-19 16:28:38.470988	1007	18.59	5414	995	80.49	20.66	46.62
2025-06-19 16:28:39.478383	965	17.89	5394	1053	80.81	19.39	45.29
2025-06-19 16:28:40.481307	971	17.92	5418	1129	79.83	19.58	45.44
2025-06-19 16:28:41.481850	1068	19.74	5409	1244	78.30	20.93	47.14
2025-06-19 16:28:42.494338	966	17.96	5377	1205	79.68	19.37	45.40
2025-06-19 16:28:43.494888	1124	20.72	5428	1138	77.32	21.84	48.39
2025-06-19 16:28:44.498383	958	17.76	5397	1163	80.59	18.93	44.72
2025-06-19 16:28:45.504556	970	17.93	5410	999	80.33	19.55	45.37
2025-06-19 16:28:46.505114	1042	19.26	5410	1086	79.30	21.10	47.36
2025-06-19 16:28:47.506358	986	18.26	5401	1139	80.40	19.68	45.70
2025-06-19 16:28:48.510565	1037	19.20	5402	1052	79.14	20.54	46.81
2025-06-19 16:28:49.511116	1024	18.93	5409	1116	79.50	20.48	46.57
2025-06-19 16:28:50.514015	1009	18.64	5416	1054	80.11	20.39	46.46
2025-06-19 16:28:51.518379	1020	18.92	5391	1123	79.58	19.68	45.82
2025-06-19 16:28:52.518998	1061	19.61	5413	1080	78.94	21.05	47.12
2025-06-19 16:28:53.523114	975	18.04	5406	1095	80.33	19.57	45.50
2025-06-19 16:28:54.523695	1028	19.02	5405	2044	78.77	20.56	46.73
2025-06-19 16:28:55.524247	1086	20.09	5408	1513	76.00	21.70	48.22
2025-06-19 16:28:56.534405	994	18.44	5389	1121	79.36	19.77	45.95
2025-06-19 16:28:57.536571	1056	19.47	5422	996	79.51	21.12	47.33
2025-06-19 16:28:58.538383	948	17.58	5393	1108	81.00	18.72	44.55
2025-06-19 16:28:59.538986	1036	19.14	5412	1062	79.68	20.53	46.58
2025-06-19 16:29:00.542348	939	17.43	5387	1235	81.25	18.76	44.60
2025-06-19 16:29:01.546585	1028	19.00	5409	1213	79.75	20.41	46.59
2025-06-19 16:29:02.550656	969	17.92	5407	1194	80.14	19.39	45.26
2025-06-19 16:29:03.551690	912	16.87	5407	984	81.98	18.21	43.78
2025-06-19 16:29:04.555094	1107	20.49	5403	1061	77.96	22.15	48.62
2025-06-19 16:29:05.562363	1045	19.38	5392	1159	79.34	20.50	46.81
2025-06-19 16:29:06.564118	1017	18.77	5418	1071	80.53	20.44	46.45
2025-06-19 16:29:07.566651	999	18.49	5404	1159	80.13	19.68	45.65
2025-06-19 16:29:08.568508	1025	18.96	5405	1155	80.02	19.82	45.91
2025-06-19 16:29:09.570633	967	17.89	5404	1047	80.74	19.07	44.91
2025-06-19 16:29:10.571262	990	18.30	5411	1211	80.65	19.41	45.46
2025-06-19 16:29:11.571791	1050	19.40	5414	1175	79.81	19.66	45.61
2025-06-19 16:29:12.573430	980	18.14	5399	1207	80.39	19.07	44.83
2025-06-19 16:29:13.573957	967	17.89	5403	1067	80.19	18.81	44.58
2025-06-19 16:29:14.574540	982	18.19	5397	1210	79.64	19.35	45.37
2025-06-19 16:29:15.578602	1000	18.51	5402	1986	77.67	19.83	46.09
2025-06-19 16:29:16.579306	1005	18.60	5405	1192	80.40	20.01	46.14
2025-06-19 16:29:17.584279	1001	18.51	5406	1060	80.51	19.84	45.92
2025-06-19 16:29:18.586453	995	18.43	5400	1086	80.15	19.50	45.49
2025-06-19 16:29:19.586983	964	17.84	5403	1095	79.92	19.23	45.24
2025-06-19 16:29:20.590402	977	18.09	5400	1042	79.79	19.55	45.59
2025-06-19 16:29:21.595826	950	17.59	5402	1053	80.75	19.13	45.05
2025-06-19 16:29:22.598565	1051	19.41	5417	1023	78.72	21.00	47.28
2025-06-19 16:29:23.610395	981	18.21	5386	1016	80.12	19.73	45.83
2025-06-19 16:29:24.614620	957	17.65	5420	1323	81.45	19.07	44.73
2025-06-19 16:29:25.617909	1018	18.90	5388	1230	79.84	20.19	46.51
2025-06-19 16:29:26.618523	980	18.12	5407	1061	80.33	19.56	45.49
2025-06-19 16:29:27.622368	1014	18.82	5390	1195	79.69	19.91	46.12
2025-06-19 16:29:28.628710	952	17.62	5402	1051	80.46	19.06	44.96
2025-06-19 16:29:29.634357	1037	19.23	5394	1204	79.00	20.73	47.23
2025-06-19 16:29:30.638388	958	17.71	5409	1276	80.50	19.23	45.13
2025-06-19 16:29:31.642556	1029	19.00	5414	1104	79.67	20.59	46.99
2025-06-19 16:29:32.645454	1003	18.55	5409	1190	80.63	20.26	46.33
2025-06-19 16:29:33.645981	972	17.97	5412	1022	80.77	19.55	45.40
2025-06-19 16:29:34.650378	1004	18.61	5396	1136	79.29	20.11	46.19
2025-06-19 16:29:35.659728	978	18.08	5410	1083	80.77	19.69	45.56
2025-06-19 16:29:36.660543	1072	19.83	5406	2042	76.83	21.33	47.86
2025-06-19 16:29:37.661088	984	18.22	5401	1079	80.10	19.94	46.02
2025-06-19 16:29:38.661666	990	18.30	5409	968	80.43	19.96	45.93
2025-06-19 16:29:39.662245	1015	18.76	5413	1065	79.63	20.75	46.84
2025-06-19 16:29:40.665316	985	18.22	5404	1006	80.34	20.05	46.21
2025-06-19 16:29:41.670343	982	18.19	5397	995	80.29	19.64	45.68
2025-06-19 16:29:42.672994	1014	18.71	5417	1141	79.98	20.39	46.49
2025-06-19 16:29:43.674340	990	18.30	5412	1215	80.62	19.63	45.71
2025-06-19 16:29:44.674948	1002	18.53	5407	1113	80.19	19.78	45.77
2025-06-19 16:29:45.675462	991	18.33	5406	1051	80.61	20.03	46.13
2025-06-19 16:29:46.682375	1031	19.09	5398	1063	79.98	20.85	47.15
2025-06-19 16:29:47.687247	967	17.91	5401	1172	80.47	19.41	45.48
2025-06-19 16:29:48.687863	995	18.37	5419	1017	80.06	19.99	45.89
2025-06-19 16:29:49.690446	1010	18.71	5399	1143	79.45	20.34	46.45
2025-06-19 16:29:50.691026	966	17.88	5400	1131	80.60	19.49	45.44
2025-06-19 16:29:51.698463	1016	18.84	5393	1123	79.19	20.41	46.52
2025-06-19 16:29:52.702392	955	17.68	5403	1117	80.66	19.31	45.13
2025-06-19 16:29:53.702954	1001	18.48	5419	1068	80.23	20.13	46.08
2025-06-19 16:29:54.706634	984	18.20	5407	998	79.87	19.75	45.64
2025-06-19 16:29:55.709963	981	18.18	5395	1089	79.44	19.56	45.50
2025-06-19 16:29:56.711571	1020	18.84	5412	2034	79.54	20.41	46.56
2025-06-19 16:29:57.714613	1019	18.84	5409	1506	78.24	20.62	46.83
2025-06-19 16:29:58.722357	980	18.19	5388	1024	80.17	19.61	45.79
2025-06-19 16:29:59.730605	1030	19.02	5416	1244	79.01	20.72	46.95
2025-06-19 16:30:00.734376	1000	18.55	5389	1094	79.76	19.72	45.86
2025-06-19 16:30:01.737294	999	18.49	5401	1112	79.93	19.79	45.84
2025-06-19 16:30:02.737905	934	17.27	5407	1028	81.72	18.73	44.43
2025-06-19 16:30:03.739353	986	18.26	5400	1046	79.92	19.99	45.88
2025-06-19 16:30:04.739971	990	18.32	5406	1110	79.65	19.95	46.02
2025-06-19 16:30:05.740510	997	18.45	5403	1043	79.71	19.97	46.08
2025-06-19 16:30:06.748057	975	18.05	5403	1019	80.73	19.51	45.40
2025-06-19 16:30:07.748603	1008	18.64	5409	1107	80.43	20.34	46.44
2025-06-19 16:30:08.749210	995	18.40	5407	1009	80.36	19.79	45.78
2025-06-19 16:30:09.753475	1007	18.64	5401	1245	79.35	20.55	46.85
2025-06-19 16:30:10.758635	984	18.18	5411	947	80.13	19.90	45.80
2025-06-19 16:30:11.759194	1026	18.97	5408	1011	78.67	20.98	47.01
2025-06-19 16:30:12.762568	983	18.19	5405	1076	80.19	19.48	45.47
2025-06-19 16:30:13.765367	1001	18.53	5403	986	80.31	20.40	46.54
2025-06-19 16:30:14.766573	1013	18.74	5406	1130	79.78	20.51	46.65
2025-06-19 16:30:15.770649	994	18.38	5406	984	80.18	20.19	46.29
2025-06-19 16:30:16.771304	1002	18.56	5401	1035	79.78	20.41	46.69
2025-06-19 16:30:17.774347	1104	20.50	5389	2102	76.19	21.92	48.97
2025-06-19 16:30:18.782552	1020	18.88	5404	1180	79.19	20.32	46.45
2025-06-19 16:30:19.783034	1071	19.80	5407	1152	78.45	21.68	48.04
2025-06-19 16:30:20.790363	975	18.09	5390	1137	80.37	19.04	45.01
2025-06-19 16:30:21.794336	1049	19.39	5412	1110	79.22	21.46	47.75
2025-06-19 16:30:22.798690	1024	18.95	5406	1093	78.90	20.50	46.62
2025-06-19 16:30:23.799172	1022	18.92	5402	1196	78.54	20.73	46.93
2025-06-19 16:30:24.802228	1019	18.83	5409	1093	80.10	20.42	46.45
2025-06-19 16:30:25.803317	1015	18.78	5403	1069	79.92	20.34	46.55
2025-06-19 16:30:26.806454	1047	19.38	5400	1027	78.01	21.09	47.43
2025-06-19 16:30:27.807317	1047	19.36	5410	1073	79.25	20.97	47.16
2025-06-19 16:30:28.810356	1015	18.81	5395	1113	79.76	20.62	46.81
2025-06-19 16:30:29.810901	1025	18.92	5416	1039	80.05	20.73	46.97
2025-06-19 16:30:30.813548	1036	19.19	5397	1112	79.12	20.48	46.58
2025-06-19 16:30:31.814357	1034	19.13	5406	1299	79.17	21.06	47.49
2025-06-19 16:30:32.826255	1000	18.54	5396	1167	80.18	19.90	46.02
2025-06-19 16:30:33.826802	1042	19.25	5413	1229	78.98	21.40	47.74
2025-06-19 16:30:34.830635	1054	19.56	5391	1129	78.53	21.63	48.08
2025-06-19 16:30:35.833832	963	17.82	5404	1051	80.76	19.63	45.56
2025-06-19 16:30:36.834478	1026	18.97	5410	1147	79.28	21.02	47.33
2025-06-19 16:30:37.835013	1070	19.79	5409	1010	78.85	21.25	47.58
2025-06-19 16:30:38.846512	1022	18.95	5394	1174	78.39	20.27	46.53
2025-06-19 16:30:39.847049	1018	18.83	5405	992	78.53	20.83	46.90
2025-06-19 16:30:40.849313	1041	19.26	5407	1068	79.41	20.98	47.18
2025-06-19 16:30:41.850370	1013	18.74	5408	1073	79.39	20.75	46.87
2025-06-19 16:30:42.851127	1020	18.85	5411	989	79.08	20.68	46.82
2025-06-19 16:30:43.851666	1070	19.78	5407	2186	76.88	21.45	48.17
2025-06-19 16:30:44.852285	1023	18.91	5407	1202	79.52	20.65	46.97
2025-06-19 16:30:45.852834	1013	18.77	5398	1071	79.71	19.91	46.27
2025-06-19 16:30:46.853444	1014	18.79	5400	1057	79.54	20.49	46.61
2025-06-19 16:30:47.856935	1057	19.58	5398	991	78.59	21.04	47.34
2025-06-19 16:30:48.857536	1019	18.81	5418	1067	79.90	20.54	46.67
2025-06-19 16:30:49.858383	1032	19.09	5405	981	79.86	21.11	47.32
2025-06-19 16:30:50.866532	982	18.15	5411	1027	80.22	19.95	46.09
2025-06-19 16:30:51.867089	1043	19.29	5408	1120	79.31	20.90	47.20
2025-06-19 16:30:52.874241	1056	19.58	5393	1086	79.10	20.81	47.25
2025-06-19 16:30:53.874811	1040	19.22	5411	1037	78.92	20.44	46.74
2025-06-19 16:30:54.890335	1027	19.11	5375	981	78.67	20.51	46.73
2025-06-19 16:30:55.894562	960	17.64	5440	994	81.11	19.15	44.92
2025-06-19 16:30:56.895134	1039	19.25	5398	1224	79.06	20.51	46.85
2025-06-19 16:30:57.901278	1013	18.77	5394	1123	80.13	20.46	46.65
2025-06-19 16:30:58.902551	1032	19.07	5413	1222	79.41	20.84	46.95
2025-06-19 16:30:59.903053	974	17.98	5414	1108	80.73	19.58	45.49
2025-06-19 16:31:00.903619	1043	19.25	5418	1047	79.30	21.03	47.22
2025-06-19 16:31:01.909668	1029	19.08	5393	1190	78.58	20.96	47.26
2025-06-19 16:31:02.914608	983	18.16	5416	937	80.67	19.98	45.98
2025-06-19 16:31:03.918371	1034	19.12	5407	1064	78.42	21.10	47.21
2025-06-19 16:31:04.918928	1118	20.63	5418	1596	76.30	22.16	49.06
2025-06-19 16:31:05.924518	1037	19.18	5407	1062	78.84	20.71	46.91
2025-06-19 16:31:06.930178	1006	18.63	5398	994	79.92	20.40	46.64
2025-06-19 16:31:07.938373	1030	19.08	5402	1096	77.92	20.62	46.96
2025-06-19 16:31:08.939003	1016	18.76	5415	1178	79.90	20.31	46.32
2025-06-19 16:31:09.946382	1039	19.26	5394	1128	78.84	20.44	46.88
2025-06-19 16:31:10.946990	1044	19.30	5408	1173	79.24	21.08	47.47
2025-06-19 16:31:11.954349	1003	18.62	5387	1106	79.43	20.19	46.49
2025-06-19 16:31:12.954940	994	18.30	5430	969	80.85	19.97	45.88
2025-06-19 16:31:13.955477	1002	18.53	5409	1057	80.31	20.21	46.36
2025-06-19 16:31:14.961815	1011	18.71	5403	1073	79.76	20.58	46.88
2025-06-19 16:31:15.966338	1013	18.76	5397	1071	79.21	19.93	45.97
2025-06-19 16:31:16.970589	1122	20.71	5420	1973	75.66	21.92	48.46
2025-06-19 16:31:17.971121	1067	19.76	5402	2389	75.74	21.58	47.86
2025-06-19 16:31:18.978360	1013	18.79	5391	1800	76.73	20.56	46.90
2025-06-19 16:31:19.978920	1094	20.31	5388	2017	75.52	21.37	48.08
2025-06-19 16:31:20.979632	1131	20.97	5394	1962	73.44	22.47	49.50
2025-06-19 16:31:21.982366	1126	20.95	5375	1890	74.41	21.93	48.82
2025-06-19 16:31:22.984619	1168	21.66	5390	2301	72.96	22.61	49.55
2025-06-19 16:31:23.986728	1076	19.98	5386	1723	74.98	21.56	48.14
2025-06-19 16:31:24.987940	1132	21.02	5388	2693	73.03	21.95	48.95
2025-06-19 16:31:25.990370	1182	22.00	5374	2474	70.56	23.13	50.45
2025-06-19 16:31:26.993650	1093	20.30	5382	1601	75.13	21.12	47.81
2025-06-19 16:31:27.994790	1123	20.88	5380	1838	73.85	21.33	48.13
2025-06-19 16:31:28.996188	1079	20.08	5373	2326	74.77	21.14	47.90
2025-06-19 16:31:29.998604	1055	19.58	5388	2029	75.44	20.31	46.82
2025-06-19 16:31:31.001620	1105	20.62	5360	2470	73.40	21.71	48.67
2025-06-19 16:31:32.006353	1144	21.25	5383	2692	72.84	22.85	49.91
2025-06-19 16:31:33.009168	1134	21.03	5393	2365	73.02	22.57	49.72
2025-06-19 16:31:34.009667	1127	20.91	5388	1963	74.28	22.16	49.13
2025-06-19 16:31:35.010305	1133	21.03	5386	2076	74.29	22.53	49.74
2025-06-19 16:31:36.016157	1231	22.85	5389	1437	74.63	24.74	52.24
2025-06-19 16:31:37.017685	1152	21.43	5378	1924	75.61	23.35	50.64
2025-06-19 16:31:38.018539	1082	20.15	5366	1007	77.18	21.71	48.77
2025-06-19 16:31:39.019108	1130	20.99	5381	1211	76.10	22.59	49.63
2025-06-19 16:31:40.030320	1005	18.82	5343	1159	78.63	19.99	46.91
2025-06-19 16:31:41.030931	1096	20.32	5394	1490	77.92	22.06	48.86
2025-06-19 16:31:42.035286	1108	20.63	5374	1407	77.33	21.98	49.01
2025-06-19 16:31:43.035937	1087	20.21	5375	1503	78.12	21.42	48.25
2025-06-19 16:31:44.036475	1099	20.44	5374	1690	77.64	22.26	49.27
2025-06-19 16:31:45.038382	1111	20.70	5366	1478	77.17	22.62	49.83
2025-06-19 16:31:46.046549	1049	19.51	5379	983	78.10	20.89	47.67
2025-06-19 16:31:47.047148	1141	21.23	5377	1793	76.63	22.74	50.03
2025-06-19 16:31:48.051475	1170	21.77	5374	1263	75.56	23.61	51.39
2025-06-19 16:31:49.054357	1138	21.19	5374	1506	76.86	23.08	50.36
2025-06-19 16:31:50.054898	1104	20.55	5372	933	77.48	22.16	49.27
2025-06-19 16:31:51.056591	1036	19.28	5372	1442	79.31	20.66	47.43
2025-06-19 16:31:52.062361	1214	22.59	5374	1358	74.54	24.91	52.56
2025-06-19 16:31:53.062959	1221	22.63	5394	1291	74.97	24.14	51.64
2025-06-19 16:31:54.064712	1162	21.67	5364	1529	76.19	23.36	50.89
2025-06-19 16:31:55.066460	1065	19.87	5360	1850	77.88	21.30	48.33
2025-06-19 16:31:56.072310	1107	20.62	5368	1092	76.85	21.73	48.72
2025-06-19 16:31:57.086348	1073	20.04	5355	1276	78.19	21.54	48.64
2025-06-19 16:31:58.086887	1161	21.50	5399	1361	76.94	23.82	51.03
2025-06-19 16:31:59.094442	1102	20.58	5353	1143	77.23	22.18	49.25
2025-06-19 16:32:00.098607	1106	20.51	5392	1291	77.40	22.21	49.02
2025-06-19 16:32:01.106580	1057	19.68	5372	1837	77.75	20.60	47.34
2025-06-19 16:32:02.107089	1172	21.73	5396	1149	76.83	23.21	50.32
2025-06-19 16:32:03.114487	1071	20.00	5356	1324	77.56	21.41	48.34
2025-06-19 16:32:04.114999	1077	19.98	5390	1264	77.53	21.52	48.09
2025-06-19 16:32:05.116800	1053	19.63	5366	1056	78.72	20.49	47.20
2025-06-19 16:32:06.117349	1122	20.88	5373	1220	76.63	21.56	48.58
2025-06-19 16:32:07.117947	1106	20.57	5376	1492	78.13	21.86	48.83
2025-06-19 16:32:08.118482	1075	19.99	5378	1294	78.24	21.41	48.20
2025-06-19 16:32:09.130418	1107	20.67	5355	1588	75.95	21.87	48.87
2025-06-19 16:32:10.134349	1059	19.67	5387	1172	78.05	20.94	47.46
2025-06-19 16:32:11.134958	1079	20.01	5391	1090	78.91	21.50	48.27
2025-06-19 16:32:12.143177	1102	20.48	5379	1269	77.08	21.90	48.80
2025-06-19 16:32:13.146158	1094	20.39	5368	1019	78.29	21.54	48.35
2025-06-19 16:32:14.146691	1090	20.22	5390	935	77.84	21.53	48.34
2025-06-19 16:32:15.154336	1052	19.59	5369	930	78.64	20.47	47.11
2025-06-19 16:32:16.154881	1093	20.26	5394	1089	78.48	21.14	47.80
