collected,Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CmaFree,CmaTotal,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemAvailable,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,ShmemHugePages,ShmemPmdMapped,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,avg_latency,b,bi,bo,buff,cache,cs,free,id,in,max_latency,min_latency,nvme2n1_%rrqm,nvme2n1_%util,nvme2n1_%wrqm,nvme2n1_aqu-sz,nvme2n1_r/s,nvme2n1_rMB/s,nvme2n1_r_await,nvme2n1_rareq-sz,nvme2n1_rrqm/s,nvme2n1_svctm,nvme2n1_w/s,nvme2n1_wMB/s,nvme2n1_w_await,nvme2n1_wareq-sz,nvme2n1_wrqm/s,r,rate,si,so,st,swpd,sy,us,wa
2020-08-28 21:36:58,18857820.0,3782004.0,15075816.0,0.0,77460.0,0.0,225568.0,62617232.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,4400.0,0.0,0.0,0.0,0.0,0.0,2048.0,44052556.0,594432.0,43458124.0,8912.0,4335476.0,59807680.0,456808.0,65945364.0,10332.0,0.0,240644.0,1542260.0,265880.0,4303644.0,0.0,0.0,1808140.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1944.0,0.0,5.738,10.0,58952.0,275544.0,225568.0,64146428.0,114863.0,469920.0,50.0,36114.0,46.806000000000004,0.445,0.0,100.4,0.0,109.5,7703.0,64.41,1.39,8.56,0.0,0.04,20090.0,261.03,4.93,13.3,0.0,1.0,4169.0,0.0,0.0,0.0,151552.0,4.0,7.0,38.0
2020-08-28 21:36:59,18891016.0,3782004.0,15109012.0,0.0,77460.0,0.0,225568.0,62678068.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,4996.0,0.0,0.0,0.0,0.0,0.0,2048.0,44079900.0,594432.0,43485468.0,8912.0,4335476.0,59808844.0,392772.0,65945364.0,10332.0,0.0,240644.0,1546920.0,266056.0,4303644.0,0.0,0.0,1812976.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1680.0,0.0,5.818,11.0,57568.0,279080.0,225568.0,64209384.0,114615.0,406908.0,52.0,39402.0,53.166000000000004,0.475,0.0,100.0,0.0,124.97,6861.0,56.23,1.45,8.39,0.0,0.03,24772.0,273.22,4.66,11.29,0.0,0.0,4178.0,0.0,0.0,0.0,151552.0,4.0,7.0,38.0
2020-08-28 21:37:00,18845036.0,3779136.0,15065900.0,0.0,77460.0,0.0,225568.0,62537176.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,5036.0,0.0,0.0,0.0,0.0,0.0,2048.0,43984640.0,597300.0,43387340.0,8912.0,4335476.0,59808744.0,531432.0,65945364.0,10332.0,0.0,240644.0,1549400.0,264912.0,4303644.0,0.0,0.0,1814312.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,112.0,0.0,5.681,14.0,64452.0,284216.0,225568.0,64211808.0,126223.0,406480.0,49.0,39829.0,44.601000000000006,0.456,0.0,100.4,0.0,121.36,7178.0,58.78,1.4,8.39,0.0,0.03,25941.0,287.61,4.34,11.35,0.0,5.0,4191.0,0.0,0.0,0.0,151552.0,5.0,8.0,38.0
2020-08-28 21:37:01,18877976.0,3778832.0,15099144.0,0.0,77460.0,0.0,225568.0,62592280.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,5692.0,0.0,0.0,0.0,0.0,0.0,2048.0,44007728.0,597604.0,43410124.0,8912.0,4335476.0,59807840.0,472988.0,65945364.0,10332.0,0.0,240644.0,1550912.0,266096.0,4303644.0,0.0,0.0,1817008.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1816.0,0.0,4.56,13.0,62020.0,289704.0,225568.0,64129548.0,123215.0,486192.0,45.0,39390.0,47.413999999999994,0.396,0.0,100.8,0.0,108.45,7782.0,64.4,1.5,8.47,0.0,0.03,23021.0,271.96,4.24,12.1,0.0,3.0,5273.0,0.0,0.0,0.0,151552.0,4.0,8.0,43.0
2020-08-28 21:37:02,18876992.0,3777300.0,15099692.0,0.0,77460.0,0.0,225576.0,62613472.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,6288.0,0.0,0.0,0.0,0.0,0.0,2048.0,44029640.0,599068.0,43430572.0,8912.0,4335476.0,59807660.0,446552.0,65945364.0,10332.0,0.0,240644.0,1556172.0,265584.0,4303644.0,0.0,0.0,1821756.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1284.0,0.0,3.121,15.0,77420.0,347528.0,225576.0,64212208.0,150073.0,403200.0,46.0,47242.0,52.258,0.424,0.0,100.8,0.0,105.06,9136.0,75.51,1.3,8.46,0.0,0.03,29045.0,332.61,3.24,11.73,0.0,0.0,7737.0,0.0,0.0,0.0,151552.0,5.0,9.0,40.0
2020-08-28 21:37:03,18887948.0,3776172.0,15111776.0,0.0,77460.0,0.0,225580.0,62630444.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,2712.0,0.0,0.0,0.0,0.0,0.0,2048.0,44032984.0,600264.0,43432720.0,8912.0,4335476.0,59808036.0,432580.0,65945364.0,10332.0,0.0,240652.0,1556288.0,264624.0,4303644.0,0.0,0.0,1820912.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,48.0,0.0,2.525,21.0,86420.0,273484.0,225580.0,64155624.0,162741.0,462464.0,46.0,37594.0,14.001,0.41700000000000004,0.0,102.0,0.05,96.15,9179.0,76.96,1.22,8.59,0.0,0.03,21854.0,280.56,3.93,13.15,11.0,1.0,9515.0,0.0,0.0,0.0,151552.0,6.0,9.0,39.0
2020-08-28 21:37:04,18893760.0,3774428.0,15119332.0,0.0,77460.0,0.0,225580.0,62643784.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,6376.0,0.0,0.0,0.0,0.0,0.0,2048.0,44042048.0,602008.0,43440040.0,8912.0,4335476.0,59808716.0,418444.0,65945364.0,10332.0,0.0,240652.0,1556228.0,264624.0,4303644.0,0.0,0.0,1820852.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,16.0,0.0,2.547,19.0,137948.0,224112.0,225580.0,64160532.0,256022.0,457380.0,35.0,31388.0,8.038,0.42200000000000004,0.0,100.4,0.0,13.5,16235.0,134.67,0.83,8.49,0.0,0.05,4836.0,219.24,0.16,46.42,0.0,3.0,9425.0,0.0,0.0,0.0,151552.0,8.0,15.0,42.0
2020-08-28 21:37:05,18875196.0,3771584.0,15103612.0,0.0,77460.0,0.0,225580.0,62574328.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,9596.0,0.0,0.0,0.0,0.0,0.0,2048.0,43991876.0,604852.0,43387024.0,8912.0,4335476.0,59808820.0,487264.0,65945364.0,10332.0,0.0,240652.0,1556248.0,264624.0,4303644.0,0.0,0.0,1820872.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,48.0,0.0,2.475,10.0,145772.0,236328.0,225580.0,64107168.0,268716.0,510948.0,32.0,32535.0,12.292,0.387,0.0,101.2,0.0,14.52,17169.0,143.42,0.84,8.55,0.0,0.05,5267.0,232.45,0.15,45.19,0.0,3.0,9694.0,0.0,0.0,0.0,151552.0,9.0,15.0,45.0
2020-08-28 21:37:06,18855780.0,3768752.0,15087028.0,0.0,77460.0,0.0,225580.0,62529308.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,13100.0,0.0,0.0,0.0,0.0,0.0,2048.0,43966064.0,607684.0,43358380.0,8912.0,4335476.0,59807988.0,531780.0,65945364.0,10332.0,0.0,240660.0,1556128.0,264624.0,4303644.0,0.0,0.0,1820752.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,3.165,13.0,138176.0,223016.0,225580.0,64209012.0,255634.0,408276.0,34.0,31217.0,23.425,0.41,0.0,101.2,0.0,13.93,16236.0,134.91,0.85,8.51,0.0,0.05,4739.0,217.42,0.17,46.98,0.0,8.0,7584.0,0.0,0.0,0.0,151552.0,8.0,15.0,43.0
2020-08-28 21:37:07,18858932.0,3767296.0,15091636.0,0.0,77476.0,0.0,225588.0,62530120.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,15556.0,0.0,0.0,0.0,0.0,0.0,2048.0,43964324.0,609156.0,43355168.0,8912.0,4335476.0,59806908.0,529364.0,65945364.0,10332.0,0.0,240756.0,1556068.0,266324.0,4303644.0,0.0,0.0,1822392.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1800.0,0.0,4.988,12.0,140832.0,299764.0,225588.0,64218852.0,259376.0,396784.0,31.0,40193.0,45.098,0.419,0.0,100.8,0.0,23.83,17115.0,142.52,0.86,8.53,0.0,0.04,9836.0,267.55,1.0,27.85,0.0,1.0,4762.0,0.0,0.0,0.0,151552.0,9.0,15.0,45.0
2020-08-28 21:37:08,18892032.0,3767296.0,15124736.0,0.0,77476.0,0.0,225588.0,62640272.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,15620.0,0.0,0.0,0.0,0.0,0.0,2048.0,44041748.0,609156.0,43432592.0,8912.0,4335476.0,59807092.0,418948.0,65945364.0,10332.0,0.0,240876.0,1556144.0,266132.0,4303644.0,0.0,0.0,1822276.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,2064.0,0.0,5.726,7.0,80296.0,368992.0,225588.0,64183012.0,155788.0,433208.0,44.0,48780.0,50.24100000000001,0.433,0.0,101.2,0.0,103.16,9760.0,80.2,1.32,8.41,0.0,0.02,33726.0,375.77,2.63,11.41,0.0,0.0,4226.0,0.0,0.0,0.0,151552.0,6.0,9.0,42.0
2020-08-28 21:37:09,18863928.0,3765568.0,15098360.0,0.0,77476.0,0.0,225588.0,62561960.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,15728.0,0.0,0.0,0.0,0.0,0.0,2048.0,43990312.0,610884.0,43379428.0,8912.0,4335476.0,59807936.0,499928.0,65945364.0,10332.0,0.0,240964.0,1555548.0,264852.0,4303644.0,0.0,0.0,1820400.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,56.0,0.0,4.577,9.0,66816.0,288064.0,225588.0,64107444.0,130147.0,509944.0,48.0,38219.0,43.388000000000005,0.401,0.0,101.2,0.0,120.6,6933.0,57.39,1.55,8.48,0.0,0.03,24306.0,289.76,4.59,12.21,0.0,13.0,5247.0,0.0,0.0,0.0,151552.0,5.0,7.0,39.0
2020-08-28 21:37:10,18894656.0,3766580.0,15128076.0,0.0,71984.0,0.0,225588.0,62641080.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,16468.0,0.0,0.0,0.0,0.0,0.0,2048.0,44031072.0,604392.0,43426680.0,8896.0,4335412.0,59813456.0,425468.0,65945364.0,10332.0,0.0,240224.0,1558560.0,264828.0,4303644.0,0.0,0.0,1823388.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,32.0,0.0,4.295,16.0,60384.0,297720.0,225588.0,64172356.0,117504.0,450792.0,50.0,39215.0,40.356,0.4,0.0,100.4,0.0,112.39,7638.0,64.0,1.35,8.58,0.0,0.03,23273.0,287.59,4.41,12.65,0.0,5.0,5574.0,0.0,0.0,0.0,151552.0,4.0,7.0,38.0
2020-08-28 21:37:11,18849664.0,3763468.0,15086196.0,0.0,71984.0,0.0,225588.0,62526024.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,16644.0,0.0,0.0,0.0,0.0,0.0,2048.0,43964136.0,607504.0,43356632.0,8896.0,4335412.0,59813460.0,532524.0,65945364.0,10332.0,0.0,240224.0,1563436.0,266148.0,4303644.0,0.0,0.0,1829584.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1956.0,0.0,3.566,7.0,89124.0,391752.0,225588.0,64220624.0,170464.0,401052.0,40.0,49592.0,27.916,0.391,0.0,101.2,0.0,93.62,10134.0,84.06,1.2,8.49,0.0,0.02,31400.0,375.62,2.61,12.25,0.0,2.0,6756.0,0.0,0.0,0.0,151552.0,7.0,11.0,42.0
2020-08-28 21:37:12,18888840.0,3763468.0,15125372.0,0.0,71984.0,0.0,225596.0,62637012.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,17256.0,0.0,0.0,0.0,0.0,0.0,2048.0,44035060.0,607504.0,43427556.0,8896.0,4335412.0,59815116.0,419696.0,65945364.0,10332.0,0.0,240224.0,1567820.0,264772.0,4303644.0,0.0,0.0,1832592.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,4.058,22.0,94344.0,444376.0,225596.0,64171100.0,178302.0,452896.0,39.0,57474.0,26.816,0.406,0.0,100.8,0.0,91.48,11105.0,92.45,1.14,8.53,0.0,0.02,38698.0,433.31,2.03,11.47,0.0,3.0,5904.0,0.0,0.0,0.0,151552.0,7.0,10.0,43.0
2020-08-28 21:37:13,18880628.0,3761284.0,15119344.0,0.0,71984.0,0.0,225600.0,62622460.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,13660.0,0.0,0.0,0.0,0.0,0.0,2048.0,44029720.0,609688.0,43420032.0,8896.0,4335412.0,59813844.0,428028.0,65945364.0,10332.0,0.0,240224.0,1571768.0,265988.0,4303644.0,0.0,0.0,1837756.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1472.0,0.0,2.944,9.0,95648.0,439112.0,225600.0,64165572.0,182747.0,455864.0,39.0,56519.0,44.251000000000005,0.395,0.0,101.2,0.0,88.18,11455.0,94.62,1.17,8.46,0.0,0.02,36779.0,419.93,2.06,11.69,0.0,3.0,8152.0,0.0,0.0,0.0,151552.0,6.0,10.0,44.0
2020-08-28 21:37:14,18872392.0,3759568.0,15112824.0,0.0,71984.0,0.0,225608.0,62615816.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,608.0,0.0,0.0,0.0,0.0,0.0,2048.0,44030752.0,611404.0,43419348.0,8896.0,4335412.0,59814676.0,434436.0,65945364.0,10332.0,0.0,240224.0,1573396.0,264788.0,4303644.0,0.0,0.0,1838184.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,8.0,0.0,2.517,15.0,95328.0,390344.0,225608.0,64163208.0,182715.0,460228.0,40.0,49863.0,7.9,0.39899999999999997,0.0,100.4,0.04,85.97,10850.0,89.4,1.18,8.44,0.0,0.02,32927.0,396.09,2.25,12.32,14.0,4.0,9552.0,0.0,0.0,0.0,151552.0,7.0,10.0,43.0
2020-08-28 21:37:15,18883060.0,3757388.0,15125672.0,0.0,71984.0,0.0,225608.0,62636892.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,1640.0,0.0,0.0,0.0,0.0,0.0,2048.0,44040412.0,613584.0,43426828.0,8896.0,4335412.0,59814620.0,414100.0,65945364.0,10332.0,0.0,240224.0,1573348.0,264788.0,4303644.0,0.0,0.0,1838136.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.627,16.0,142964.0,234712.0,225608.0,64168328.0,264580.0,456368.0,31.0,32120.0,12.06,0.41,0.0,101.2,0.0,15.03,16712.0,139.36,0.9,8.54,0.0,0.05,5397.0,229.02,0.13,43.45,0.0,3.0,9135.0,0.0,0.0,0.0,151552.0,9.0,14.0,46.0
2020-08-28 21:37:16,18852184.0,3753940.0,15098244.0,0.0,71984.0,0.0,225608.0,62524884.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,2500.0,0.0,0.0,0.0,0.0,0.0,2048.0,43960644.0,617032.0,43343612.0,8896.0,4335412.0,59814364.0,524832.0,65945364.0,10332.0,0.0,240224.0,1573004.0,264792.0,4303644.0,0.0,0.0,1837796.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.589,12.0,138352.0,224368.0,225608.0,64221444.0,256958.0,401948.0,33.0,30828.0,12.911,0.382,0.0,101.2,0.0,14.21,16187.0,135.66,0.86,8.58,0.0,0.05,4948.0,219.56,0.17,45.44,0.0,5.0,9259.0,0.0,0.0,0.0,151552.0,8.0,15.0,45.0
2020-08-28 21:37:17,18858596.0,3752232.0,15106364.0,0.0,71984.0,0.0,225616.0,62541024.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,3152.0,0.0,0.0,0.0,0.0,0.0,2048.0,43970116.0,618740.0,43351376.0,8896.0,4335412.0,59814016.0,508632.0,65945364.0,10332.0,0.0,240224.0,1572972.0,264892.0,4303644.0,0.0,0.0,1837864.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,88.0,0.0,3.355,10.0,137896.0,221176.0,225616.0,64227208.0,255573.0,396412.0,34.0,31205.0,50.475,0.457,0.0,100.4,0.0,13.55,16266.0,135.33,0.83,8.52,0.0,0.05,4557.0,217.25,0.19,48.82,0.0,2.0,7162.0,0.0,0.0,0.0,151552.0,8.0,15.0,43.0
2020-08-28 21:37:18,18857644.0,3750528.0,15107116.0,0.0,71984.0,0.0,225616.0,62545684.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,4588.0,0.0,0.0,0.0,0.0,0.0,2048.0,43974340.0,620444.0,43353896.0,8896.0,4335412.0,59813264.0,505068.0,65945364.0,10332.0,0.0,240224.0,1572636.0,264860.0,4303644.0,0.0,0.0,1837496.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,5.427,18.0,135712.0,221560.0,225616.0,64097644.0,254060.0,524752.0,34.0,30482.0,45.498000000000005,0.419,0.0,100.0,0.0,14.12,16072.0,132.72,0.89,8.46,0.0,0.05,4794.0,217.38,0.17,46.43,0.0,6.0,4343.0,0.0,0.0,0.0,151552.0,8.0,14.0,45.0
2020-08-28 21:37:19,18885664.0,3750528.0,15135136.0,0.0,71984.0,0.0,225616.0,62638400.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,4564.0,0.0,0.0,0.0,0.0,0.0,2048.0,44040480.0,620444.0,43420036.0,8896.0,4335412.0,59812652.0,410072.0,65945364.0,10332.0,0.0,240224.0,1572736.0,266236.0,4303644.0,0.0,0.0,1838972.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1544.0,0.0,6.017,16.0,61904.0,285504.0,225616.0,64194492.0,121351.0,426532.0,48.0,39577.0,54.349,0.413,0.0,100.4,0.0,104.94,8103.0,66.98,1.27,8.47,0.0,0.03,22206.0,265.28,4.25,12.23,0.0,0.0,3980.0,0.0,0.0,0.0,151552.0,5.0,9.0,39.0
2020-08-28 21:37:20,18857292.0,3748836.0,15108456.0,0.0,71984.0,0.0,225616.0,62566396.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,4708.0,0.0,0.0,0.0,0.0,0.0,2048.0,43995920.0,622136.0,43373784.0,8896.0,4335412.0,59813360.0,484300.0,65945364.0,10332.0,0.0,240224.0,1572148.0,264796.0,4303644.0,0.0,0.0,1836944.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,5.535,12.0,69728.0,304040.0,225616.0,64128840.0,133769.0,493628.0,48.0,41132.0,53.748000000000005,0.434,0.0,100.0,0.0,124.65,7418.0,62.9,1.41,8.68,0.0,0.03,27385.0,307.91,4.19,11.51,0.0,14.0,4423.0,0.0,0.0,0.0,151552.0,5.0,8.0,39.0
2020-08-28 21:37:21,18886276.0,3748836.0,15137440.0,0.0,71984.0,0.0,225616.0,62631552.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,5584.0,0.0,0.0,0.0,0.0,0.0,2048.0,44032348.0,622136.0,43410212.0,8896.0,4335412.0,59813676.0,418420.0,65945364.0,10332.0,0.0,240224.0,1572932.0,264956.0,4303644.0,0.0,0.0,1837888.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,5.535,13.0,61244.0,273904.0,225616.0,64192256.0,122371.0,429360.0,51.0,36279.0,53.586999999999996,0.47600000000000003,0.0,100.0,0.0,114.62,7338.0,60.1,1.41,8.39,0.0,0.04,20463.0,260.63,5.22,13.04,0.0,0.0,4253.0,0.0,0.0,0.0,151552.0,4.0,7.0,38.0
2020-08-28 21:37:22,18860088.0,3747144.0,15112944.0,0.0,71984.0,0.0,225624.0,62544748.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,5940.0,0.0,0.0,0.0,0.0,0.0,2048.0,43972632.0,623828.0,43348804.0,8896.0,4335412.0,59812844.0,498452.0,65945364.0,10332.0,0.0,240224.0,1577972.0,266268.0,4303644.0,0.0,0.0,1844240.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1840.0,0.0,6.105,11.0,59920.0,297636.0,225624.0,64108392.0,120243.0,512992.0,50.0,38590.0,55.281000000000006,0.42700000000000005,0.0,100.0,0.0,117.66,7728.0,63.66,1.39,8.43,0.0,0.03,23097.0,288.31,4.64,12.78,0.0,1.0,3967.0,0.0,0.0,0.0,151552.0,4.0,6.0,40.0
2020-08-28 21:37:23,18884852.0,3747144.0,15137708.0,0.0,71984.0,0.0,225624.0,62603964.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,6332.0,0.0,0.0,0.0,0.0,0.0,2048.0,44005216.0,623828.0,43381388.0,8896.0,4335412.0,59811116.0,434564.0,65945364.0,10332.0,0.0,240224.0,1582784.0,266172.0,4303644.0,0.0,0.0,1848956.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1672.0,0.0,5.578,20.0,61972.0,283024.0,225624.0,64174876.0,121558.0,447376.0,51.0,38790.0,54.455,0.436,0.0,100.0,0.0,126.63,6915.0,57.5,1.53,8.51,0.0,0.03,24884.0,283.62,4.65,11.67,0.0,1.0,4343.0,0.0,0.0,0.0,151552.0,4.0,7.0,38.0
2020-08-28 21:37:24,18874920.0,3746460.0,15128460.0,0.0,71984.0,0.0,225624.0,62566440.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,6528.0,0.0,0.0,0.0,0.0,0.0,2048.0,43978932.0,624512.0,43354420.0,8896.0,4335412.0,59813536.0,468420.0,65945364.0,10332.0,0.0,240224.0,1587564.0,264892.0,4303644.0,0.0,0.0,1852456.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,56.0,0.0,4.263,16.0,67656.0,285288.0,225624.0,64144344.0,132569.0,478372.0,48.0,40094.0,47.318999999999996,0.40700000000000003,0.0,100.8,0.0,120.12,7394.0,60.91,1.39,8.44,0.0,0.03,25145.0,280.41,4.45,11.42,0.0,7.0,5634.0,0.0,0.0,0.0,151552.0,5.0,8.0,38.0
2020-08-28 21:37:25,18868448.0,3746496.0,15121952.0,0.0,71984.0,0.0,225624.0,62528608.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,7080.0,0.0,0.0,0.0,0.0,0.0,2048.0,43947928.0,624476.0,43323452.0,8896.0,4335412.0,59813728.0,500988.0,65945364.0,10332.0,0.0,240224.0,1592664.0,264988.0,4303644.0,0.0,0.0,1857652.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,24.0,0.0,3.95,22.0,64040.0,328008.0,225624.0,64145420.0,124491.0,477416.0,47.0,44390.0,24.195999999999998,0.44299999999999995,0.0,100.0,0.0,111.01,8368.0,69.47,1.28,8.5,0.0,0.03,25226.0,298.59,3.99,12.12,0.0,3.0,6035.0,0.0,0.0,0.0,151552.0,5.0,8.0,40.0
2020-08-28 21:37:26,18872116.0,3746456.0,15125660.0,0.0,71984.0,0.0,225624.0,62549268.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,7384.0,0.0,0.0,0.0,0.0,0.0,2048.0,43964304.0,624516.0,43339788.0,8896.0,4335412.0,59813256.0,473972.0,65945364.0,10332.0,0.0,240224.0,1599164.0,266332.0,4303644.0,0.0,0.0,1865496.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1744.0,0.0,2.648,11.0,97888.0,409024.0,225624.0,64168284.0,183712.0,455336.0,38.0,52971.0,44.861000000000004,0.445,0.0,100.4,0.0,96.55,10604.0,88.56,1.26,8.55,0.0,0.02,38093.0,420.49,2.21,11.3,0.0,14.0,9116.0,0.0,0.0,0.0,151552.0,7.0,10.0,44.0
2020-08-28 21:37:27,18861012.0,3746464.0,15114548.0,0.0,71984.0,0.0,225632.0,62551572.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,3544.0,0.0,0.0,0.0,0.0,0.0,2048.0,43975756.0,624508.0,43351248.0,8896.0,4335412.0,59812120.0,469540.0,65945364.0,10332.0,0.0,240224.0,1602112.0,265068.0,4303644.0,0.0,0.0,1867180.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.353,17.0,113972.0,322952.0,225632.0,64100248.0,211725.0,521992.0,35.0,41936.0,11.374,0.39799999999999996,0.0,100.8,0.31,54.91,13391.0,111.34,1.06,8.51,0.0,0.03,20203.0,316.0,2.05,16.02,62.0,4.0,10209.0,0.0,0.0,0.0,151552.0,7.0,13.0,45.0
2020-08-28 21:37:28,18864296.0,3746484.0,15117812.0,0.0,71984.0,0.0,225632.0,62550444.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,4524.0,0.0,0.0,0.0,0.0,0.0,2048.0,43974140.0,624488.0,43349652.0,8896.0,4335412.0,59815696.0,470532.0,65945364.0,10332.0,0.0,240224.0,1603028.0,265068.0,4303644.0,0.0,0.0,1868096.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,32.0,0.0,2.145,7.0,148700.0,242808.0,225632.0,64124856.0,273390.0,498928.0,30.0,33166.0,12.389000000000001,0.39799999999999996,0.0,101.2,0.0,14.8,17433.0,144.28,0.84,8.47,0.0,0.04,5660.0,236.12,0.12,42.72,0.0,0.0,11186.0,0.0,0.0,0.0,151552.0,9.0,17.0,44.0
2020-08-28 21:37:29,18888472.0,3746544.0,15141928.0,0.0,71984.0,0.0,225632.0,62599848.0,0.0,0.0,66527108.0,5371532.0,4194304.0,61423616.0,2453040.0,5392.0,0.0,0.0,0.0,0.0,0.0,2048.0,43999292.0,624428.0,43374864.0,8896.0,4335412.0,59815412.0,420312.0,65945364.0,10332.0,0.0,240224.0,1603636.0,265068.0,4303644.0,0.0,0.0,1868704.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,32.0,0.0,2.362,19.0,165572.0,270720.0,225632.0,64167928.0,298552.0,456272.0,28.0,36799.0,16.256,0.32,0.0,101.2,0.0,14.48,19005.0,159.69,0.77,8.6,0.0,0.04,6604.0,260.72,0.1,40.43,0.0,4.0,10132.0,0.0,0.0,0.0,151552.0,10.0,17.0,46.0
